trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
8080,False,"{'a': 1.0, 'e': 0.0003084216568921463}",25,1,32.82562150510416,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
8081,False,"{'a': 1.0, 'e': 0.0003081132352352541}",20,0,-22.25850941611378,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
8082,False,"{'a': 1.0, 'e': 0.0003078051220000189}",25,8,23.25289439182997,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8083,False,"{'a': 1.0, 'e': 0.0003074973168780189}",20,4,21.99642841245776,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8084,False,"{'a': 1.0, 'e': 0.0003071898195611408}",20,8,16.72340957177039,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8085,False,"{'a': 1.0, 'e': 0.0003068826297415797}",25,8,27.85559967631641,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8086,False,"{'a': 1.0, 'e': 0.0003065757471118381}",20,8,23.886435899676577,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8087,False,"{'a': 1.0, 'e': 0.0003062691713647263}",30,16,21.730353678036188,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8088,False,"{'a': 1.0, 'e': 0.00030596290219336153}",30,4,34.69568398500513,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
8089,False,"{'a': 1.0, 'e': 0.0003056569392911682}",25,5,26.556754372556608,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8090,False,"{'a': 1.0, 'e': 0.00030535128235187705}",30,0,33.40179737582435,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
8091,False,"{'a': 1.0, 'e': 0.0003050459310695251}",25,0,35.76095789189822,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8092,False,"{'a': 1.0, 'e': 0.0003047408851384556}",20,16,8.336603027694466,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8093,False,"{'a': 1.0, 'e': 0.0003044361442533172}",25,7,25.661066111536755,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8094,False,"{'a': 1.0, 'e': 0.00030413170810906386}",25,0,35.661163872111445,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
8095,False,"{'a': 1.0, 'e': 0.0003038275764009548}",20,7,17.57264896742724,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8096,False,"{'a': 1.0, 'e': 0.00030352374882455384}",20,0,24.828597718908867,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8097,False,"{'a': 1.0, 'e': 0.00030322022507572925}",30,0,39.41466641797546,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
8098,False,"{'a': 1.0, 'e': 0.00030291700485065356}",30,16,22.720201589123704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8099,False,"{'a': 1.0, 'e': 0.0003026140878458029}",20,4,25.47537710051247,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8100,False,"{'a': 1.0, 'e': 0.0003023114737579571}",20,0,22.505687038523078,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8101,False,"{'a': 1.0, 'e': 0.00030200916228419916}",20,1,-53.368833261646365,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 2}",1
8102,False,"{'a': 1.0, 'e': 0.00030170715312191496}",20,0,24.053508007368627,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8103,False,"{'a': 1.0, 'e': 0.000301405445968793}",25,11,22.52634086079243,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8104,False,"{'a': 1.0, 'e': 0.0003011040405228242}",20,3,27.872717681559212,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8105,False,"{'a': 1.0, 'e': 0.0003008029364823014}",30,4,31.487725389226245,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
8106,False,"{'a': 1.0, 'e': 0.0003005021335458191}",20,1,29.53962923254906,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
8107,False,"{'a': 1.0, 'e': 0.00030020163141227326}",20,1,8.634413108706122,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
8108,False,"{'a': 1.0, 'e': 0.000299901429780861}",25,0,37.82869328779073,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8109,False,"{'a': 1.0, 'e': 0.00029960152835108015}",30,16,4.517940205741329,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
8110,False,"{'a': 1.0, 'e': 0.00029930192682272905}",25,5,32.39281925216772,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8111,False,"{'a': 1.0, 'e': 0.0002990026248959063}",30,5,30.9320136795721,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
8112,False,"{'a': 1.0, 'e': 0.0002987036222710104}",30,0,-17.790558776770737,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
8113,False,"{'a': 1.0, 'e': 0.00029840491864873943}",20,10,19.140035556978944,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8114,False,"{'a': 1.0, 'e': 0.00029810651373009066}",20,0,27.569132732767322,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8115,False,"{'a': 1.0, 'e': 0.0002978084072163606}",25,17,12.453731132277234,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8116,False,"{'a': 1.0, 'e': 0.0002975105988091442}",20,3,25.05892241109334,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8117,False,"{'a': 1.0, 'e': 0.0002972130882103351}",20,14,9.15220817925442,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8118,False,"{'a': 1.0, 'e': 0.00029691587512212475}",25,1,34.645790058847226,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
8119,False,"{'a': 1.0, 'e': 0.00029661895924700264}",20,8,15.706450403069432,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8120,False,"{'a': 1.0, 'e': 0.0002963223402877556}",30,8,39.45575658282803,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
8121,False,"{'a': 1.0, 'e': 0.00029602601794746785}",20,0,29.430758298360804,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8122,False,"{'a': 1.0, 'e': 0.0002957299919295204}",20,12,12.383995791716908,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8123,False,"{'a': 1.0, 'e': 0.0002954342619375909}",30,0,-2.717908986032214,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
8124,False,"{'a': 1.0, 'e': 0.0002951388276756533}",25,0,26.120275691650384,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
8125,False,"{'a': 1.0, 'e': 0.0002948436888479776}",20,0,26.222943277419695,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8126,False,"{'a': 1.0, 'e': 0.00029454884515912964}",20,6,22.75289912808777,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8127,False,"{'a': 1.0, 'e': 0.0002942542963139705}",20,0,23.593479737683946,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8128,False,"{'a': 1.0, 'e': 0.00029396004201765656}",25,0,33.67201558915787,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8129,False,"{'a': 1.0, 'e': 0.0002936660819756389}",25,0,-14.269912559249722,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
8130,False,"{'a': 1.0, 'e': 0.0002933724158936633}",20,0,26.045269395078847,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8131,False,"{'a': 1.0, 'e': 0.0002930790434777696}",25,0,29.036866586055734,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8132,False,"{'a': 1.0, 'e': 0.0002927859644342918}",20,0,25.676097017547313,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8133,False,"{'a': 1.0, 'e': 0.00029249317846985755}",30,0,36.59851669949978,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
8134,False,"{'a': 1.0, 'e': 0.00029220068529138766}",25,5,31.47885078718738,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8135,False,"{'a': 1.0, 'e': 0.0002919084846060963}",30,0,33.568487655025,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
8136,False,"{'a': 1.0, 'e': 0.00029161657612149016}",20,4,25.710525568848638,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8137,False,"{'a': 1.0, 'e': 0.0002913249595453687}",25,0,33.674266980262416,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8138,False,"{'a': 1.0, 'e': 0.00029103363458582335}",20,9,18.684923968137888,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8139,False,"{'a': 1.0, 'e': 0.0002907426009512375}",20,3,22.623273110852068,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8140,False,"{'a': 1.0, 'e': 0.00029045185835028625}",25,18,13.000080213114126,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8141,False,"{'a': 1.0, 'e': 0.00029016140649193597}",20,0,25.46763223479952,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8142,False,"{'a': 1.0, 'e': 0.00028987124508544405}",20,0,25.577438322140193,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8143,False,"{'a': 1.0, 'e': 0.0002895813738403586}",25,12,6.647100395697494,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
8144,False,"{'a': 1.0, 'e': 0.00028929179246651825}",25,0,31.959823682619326,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8145,False,"{'a': 1.0, 'e': 0.0002890025006740517}",35,16,24.487841883605874,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
8146,False,"{'a': 1.0, 'e': 0.00028871349817337767}",20,0,28.15641833764838,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8147,False,"{'a': 1.0, 'e': 0.0002884247846752043}",20,0,26.447844722139866,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8148,False,"{'a': 1.0, 'e': 0.0002881363598905291}",20,0,24.602113388368593,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8149,False,"{'a': 1.0, 'e': 0.00028784822353063855}",20,4,24.249658667255453,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8150,False,"{'a': 1.0, 'e': 0.00028756037530710795}",20,14,12.994899801095372,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8151,False,"{'a': 1.0, 'e': 0.0002872728149318008}",20,0,30.207699451039147,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8152,False,"{'a': 1.0, 'e': 0.000286985542116869}",20,2,22.280261183969536,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8153,False,"{'a': 1.0, 'e': 0.00028669855657475216}",25,5,31.124532241761504,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8154,False,"{'a': 1.0, 'e': 0.0002864118580181774}",20,11,17.940059056734466,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8155,False,"{'a': 1.0, 'e': 0.0002861254461601592}",20,5,22.69929311949412,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8156,False,"{'a': 1.0, 'e': 0.00028583932071399906}",35,10,-17.50821362943647,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
8157,False,"{'a': 1.0, 'e': 0.00028555348139328507}",35,12,37.78583463269836,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
8158,False,"{'a': 1.0, 'e': 0.00028526792791189176}",20,3,27.270692901306735,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8159,False,"{'a': 1.0, 'e': 0.0002849826599839799}",20,0,30.708127391236413,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8160,False,"{'a': 1.0, 'e': 0.00028469767732399587}",30,16,26.40453767215641,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8161,False,"{'a': 1.0, 'e': 0.0002844129796466719}",30,0,37.704010544034084,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
8162,False,"{'a': 1.0, 'e': 0.00028412856666702523}",20,2,-14.944503012566683,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
8163,False,"{'a': 1.0, 'e': 0.0002838444381003582}",25,7,31.41016017265697,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8164,False,"{'a': 1.0, 'e': 0.00028356059366225784}",20,10,17.687229777023415,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8165,False,"{'a': 1.0, 'e': 0.00028327703306859557}",25,13,19.99718026149396,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8166,False,"{'a': 1.0, 'e': 0.000282993756035527}",25,7,22.8457471522587,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8167,False,"{'a': 1.0, 'e': 0.00028271076227949146}",20,10,18.191992399073285,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8168,False,"{'a': 1.0, 'e': 0.000282428051517212}",20,12,16.114138214289234,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8169,False,"{'a': 1.0, 'e': 0.00028214562346569474}",25,0,28.374496787922237,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8170,False,"{'a': 1.0, 'e': 0.00028186347784222904}",25,18,14.794365412064602,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8171,False,"{'a': 1.0, 'e': 0.0002815816143643868}",25,0,29.47665273374497,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
8172,False,"{'a': 1.0, 'e': 0.00028130003275002243}",30,20,-27.77404095577675,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
8173,False,"{'a': 1.0, 'e': 0.00028101873271727245}",25,10,21.48476731759381,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8174,False,"{'a': 1.0, 'e': 0.00028073771398455516}",20,10,13.947021276733677,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8175,False,"{'a': 1.0, 'e': 0.00028045697627057057}",25,5,38.333852710362436,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8176,False,"{'a': 1.0, 'e': 0.00028017651929430003}",20,0,24.175311715397886,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8177,False,"{'a': 1.0, 'e': 0.0002798963427750057}",20,7,19.623622263729835,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8178,False,"{'a': 1.0, 'e': 0.0002796164464322307}",20,0,4.338870124152027,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
8179,False,"{'a': 1.0, 'e': 0.0002793368299857985}",30,0,49.05396465970836,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
8180,False,"{'a': 1.0, 'e': 0.00027905749315581266}",20,6,16.118880274133957,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8181,False,"{'a': 1.0, 'e': 0.00027877843566265686}",30,7,-12.439817764686612,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
8182,False,"{'a': 1.0, 'e': 0.0002784996572269942}",30,13,27.63007440811221,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8183,False,"{'a': 1.0, 'e': 0.00027822115756976723}",30,0,35.98671035132862,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
8184,False,"{'a': 1.0, 'e': 0.00027794293641219745}",20,0,28.262567221560627,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8185,False,"{'a': 1.0, 'e': 0.00027766499347578526}",25,0,-14.0850768690885,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
8186,False,"{'a': 1.0, 'e': 0.0002773873284823095}",30,0,38.13163797475781,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
8187,False,"{'a': 1.0, 'e': 0.0002771099411538272}",20,0,22.992801446672104,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8188,False,"{'a': 1.0, 'e': 0.0002768328312126733}",30,0,35.2200827982557,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
8189,False,"{'a': 1.0, 'e': 0.00027655599838146067}",20,0,27.331267495293353,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8190,False,"{'a': 1.0, 'e': 0.0002762794423830792}",30,0,38.9767509788794,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
8191,False,"{'a': 1.0, 'e': 0.0002760031629406961}",20,16,7.644211864387689,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8192,False,"{'a': 1.0, 'e': 0.00027572715977775545}",25,0,32.50874467390566,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
8193,False,"{'a': 1.0, 'e': 0.00027545143261797764}",20,6,24.556346337054528,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8194,False,"{'a': 1.0, 'e': 0.0002751759811853597}",25,0,20.765137252733023,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
8195,False,"{'a': 1.0, 'e': 0.00027490080520417435}",25,2,33.55197528865856,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
8196,False,"{'a': 1.0, 'e': 0.0002746259043989702}",20,0,24.658162985668913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8197,False,"{'a': 1.0, 'e': 0.0002743512784945712}",20,0,20.450094574825,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
8198,False,"{'a': 1.0, 'e': 0.0002740769272160766}",20,8,17.703622936825234,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8199,False,"{'a': 1.0, 'e': 0.00027380285028886055}",25,6,29.929379362785983,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
8200,False,"{'a': 1.0, 'e': 0.0002735290474385717}",20,0,26.7250496424455,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8201,False,"{'a': 1.0, 'e': 0.0002732555183911331}",25,12,18.461771213411428,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8202,False,"{'a': 1.0, 'e': 0.000272982262872742}",20,0,23.114596737767258,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8203,False,"{'a': 1.0, 'e': 0.0002727092806098692}",20,0,-17.773067375297742,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
8204,False,"{'a': 1.0, 'e': 0.0002724365713292594}",25,6,26.575351975677812,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
8205,False,"{'a': 1.0, 'e': 0.0002721641347579301}",20,0,25.972267086254035,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8206,False,"{'a': 1.0, 'e': 0.0002718919706231722}",20,10,20.22141876757905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8207,False,"{'a': 1.0, 'e': 0.000271620078652549}",20,0,27.686214561380726,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8208,False,"{'a': 1.0, 'e': 0.00027134845857389644}",25,10,21.350256931753957,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8209,False,"{'a': 1.0, 'e': 0.00027107711011532256}",25,0,34.600382570986014,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8210,False,"{'a': 1.0, 'e': 0.00027080603300520725}",30,0,25.47201205604111,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
8211,False,"{'a': 1.0, 'e': 0.000270535226972202}",30,4,31.616976790159516,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
8212,False,"{'a': 1.0, 'e': 0.0002702646917452298}",25,7,26.728553724469762,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8213,False,"{'a': 1.0, 'e': 0.0002699944270534846}",20,0,27.76437275917735,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8214,False,"{'a': 1.0, 'e': 0.0002697244326264311}",20,0,14.079864667245984,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
8215,False,"{'a': 1.0, 'e': 0.0002694547081938047}",30,6,-2.7600743806715444,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
8216,False,"{'a': 1.0, 'e': 0.0002691852534856109}",25,16,14.604610064896365,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8217,False,"{'a': 1.0, 'e': 0.00026891606823212526}",25,0,31.852369798953656,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8218,False,"{'a': 1.0, 'e': 0.00026864715216389314}",30,0,34.46231231996317,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
8219,False,"{'a': 1.0, 'e': 0.00026837850501172926}",25,0,32.38240260137213,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8220,False,"{'a': 1.0, 'e': 0.0002681101265067175}",25,0,34.00597164986942,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8221,False,"{'a': 1.0, 'e': 0.0002678420163802108}",25,0,-10.382982818845827,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
8222,False,"{'a': 1.0, 'e': 0.0002675741743638306}",25,8,29.586169804902894,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8223,False,"{'a': 1.0, 'e': 0.00026730660018946673}",20,10,20.294878400691488,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8224,False,"{'a': 1.0, 'e': 0.0002670392935892773}",20,11,15.365554999796911,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8225,False,"{'a': 1.0, 'e': 0.000266772254295688}",20,0,27.155980461405345,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8226,False,"{'a': 1.0, 'e': 0.0002665054820413923}",20,8,17.28839088666833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8227,False,"{'a': 1.0, 'e': 0.00026623897655935093}",20,1,26.507299904046377,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
8228,False,"{'a': 1.0, 'e': 0.00026597273758279156}",20,5,22.610012613715842,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8229,False,"{'a': 1.0, 'e': 0.0002657067648452088}",20,3,27.1155182685913,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8230,False,"{'a': 1.0, 'e': 0.0002654410580803636}",25,6,29.362367724405697,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
8231,False,"{'a': 1.0, 'e': 0.00026517561702228324}",25,16,17.812957703795,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8232,False,"{'a': 1.0, 'e': 0.0002649104414052609}",25,1,40.392382866939606,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
8233,False,"{'a': 1.0, 'e': 0.00026464553096385566}",20,3,25.075186847007636,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8234,False,"{'a': 1.0, 'e': 0.0002643808854328918}",20,8,19.388604067977802,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8235,False,"{'a': 1.0, 'e': 0.00026411650454745894}",25,3,36.70739050013431,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
8236,False,"{'a': 1.0, 'e': 0.00026385238804291146}",20,0,27.83244065702345,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8237,False,"{'a': 1.0, 'e': 0.00026358853565486854}",30,8,20.872524570370455,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
8238,False,"{'a': 1.0, 'e': 0.0002633249471192137}",20,12,10.589296243191637,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8239,False,"{'a': 1.0, 'e': 0.0002630616221720945}",20,4,-18.22146408341453,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
8240,False,"{'a': 1.0, 'e': 0.00026279856054992236}",25,0,28.968120771830478,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
8241,False,"{'a': 1.0, 'e': 0.00026253576198937247}",30,10,30.442950065086443,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8242,False,"{'a': 1.0, 'e': 0.00026227322622738306}",20,0,34.07625557981984,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8243,False,"{'a': 1.0, 'e': 0.0002620109530011557}",30,3,39.763510680610295,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
8244,False,"{'a': 1.0, 'e': 0.00026174894204815456}",30,0,-0.2681536134380116,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
8245,False,"{'a': 1.0, 'e': 0.0002614871931061064}",20,2,17.80721033987509,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8246,False,"{'a': 1.0, 'e': 0.0002612257059130003}",25,7,31.82635796626543,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8247,False,"{'a': 1.0, 'e': 0.0002609644802070873}",25,4,30.631457708950464,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
8248,False,"{'a': 1.0, 'e': 0.0002607035157268802}",20,0,32.27765814855705,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8249,False,"{'a': 1.0, 'e': 0.0002604428122111533}",20,0,22.003390597812526,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8250,False,"{'a': 1.0, 'e': 0.0002601823693989422}",30,9,33.23712266927709,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
8251,False,"{'a': 1.0, 'e': 0.0002599221870295432}",20,2,26.349305884176626,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8252,False,"{'a': 1.0, 'e': 0.00025966226484251366}",30,9,33.322828894437194,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
8253,False,"{'a': 1.0, 'e': 0.00025940260257767113}",20,13,9.342248385401655,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8254,False,"{'a': 1.0, 'e': 0.0002591431999750935}",25,2,36.616431264900065,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
8255,False,"{'a': 1.0, 'e': 0.0002588840567751184}",20,5,26.603843749792123,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8256,False,"{'a': 1.0, 'e': 0.0002586251727183433}",20,5,26.864392728936647,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8257,False,"{'a': 1.0, 'e': 0.00025836654754562494}",20,13,14.197898638722108,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8258,False,"{'a': 1.0, 'e': 0.0002581081809980793}",25,8,28.03435943873207,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8259,False,"{'a': 1.0, 'e': 0.0002578500728170812}",20,2,27.443091606300257,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8260,False,"{'a': 1.0, 'e': 0.0002575922227442641}",25,0,36.74998838734353,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
